refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_developmental_stage	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_processor_id	refinebio_processor_name	refinebio_processor_version	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment	MetaSRA_age	MetaSRA_age.unit
SRR4041151	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S55_L001_R1		12.0	week
SRR4041152	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S58_L001_R1		12.0	week
SRR4041153	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S59_L001_R1		12.0	week
SRR4041154	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S5_L001_R1		12.0	week
SRR4041155	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S60_L001_R1		12.0	week
SRR4041156	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S61_L001_R1		12.0	week
SRR4041157	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S62_L001_R1		12.0	week
SRR4041158	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S63_L001_R1		12.0	week
SRR4041159	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S64_L001_R1		12.0	week
SRR4041160	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S66_L001_R1		12.0	week
SRR4041161	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S68_L001_R1		12.0	week
SRR4041162	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S69_L001_R1		12.0	week
SRR4041163	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S6_L001_R1		12.0	week
SRR4041164	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S70_L001_R1		12.0	week
SRR4041165	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S71_L001_R1		12.0	week
SRR4041166	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S72_L001_R1		12.0	week
SRR4041167	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S73_L001_R1		12.0	week
SRR4041168	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S74_L001_R1		12.0	week
SRR4041169	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S75_L001_R1		12.0	week
SRR4041170	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S76_L001_R1		12.0	week
SRR4041171	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S78_L001_R1		12.0	week
SRR4041172	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S79_L001_R1		12.0	week
SRR4041173	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S80_L001_R1		12.0	week
SRR4041174	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S81_L001_R1		12.0	week
SRR4041175	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S82_L001_R1		12.0	week
SRR4041176	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S85_L001_R1		12.0	week
SRR4041177	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S88_L001_R1		12.0	week
SRR4041178	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S89_L001_R1		12.0	week
SRR4041179	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S8_L001_R1		12.0	week
SRR4041180	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S90_L001_R1		12.0	week
SRR4041181	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S91_L001_R1		12.0	week
SRR4041182	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S92_L001_R1		12.0	week
SRR4041183	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S93_L001_R1		12.0	week
SRR4041184	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S94_L001_R1		12.0	week
SRR4041185	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S95_L001_R1		12.0	week
SRR4041186	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P1-DG_S9_L001_R1		12.0	week
SRR4041187	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S100_L001_R1		12.0	week
SRR4041188	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S101_L001_R1		12.0	week
SRR4041189	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S102_L001_R1		12.0	week
SRR4041190	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S105_L001_R1		12.0	week
SRR4041191	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S107_L001_R1		12.0	week
SRR4041192	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S114_L001_R1		12.0	week
SRR4041193	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S115_L001_R1		12.0	week
SRR4041194	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S116_L001_R1		12.0	week
SRR4041195	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S118_L001_R1		12.0	week
SRR4041196	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S119_L001_R1		12.0	week
SRR4041197	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S122_L001_R1		12.0	week
SRR4041198	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S123_L001_R1		12.0	week
SRR4041199	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S124_L001_R1		12.0	week
SRR4041200	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S125_L001_R1		12.0	week
SRR4041201	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S126_L001_R1		12.0	week
SRR4041202	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S127_L001_R1		12.0	week
SRR4041203	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S128_L001_R1		12.0	week
SRR4041204	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S129_L001_R1		12.0	week
SRR4041205	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S130_L001_R1		12.0	week
SRR4041206	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S131_L001_R1		12.0	week
SRR4041207	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S134_L001_R1		12.0	week
SRR4041208	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S135_L001_R1		12.0	week
SRR4041209	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S136_L001_R1		12.0	week
SRR4041210	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S138_L001_R1		12.0	week
SRR4041211	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S140_L001_R1		12.0	week
SRR4041212	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S141_L001_R1		12.0	week
SRR4041213	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S98_L001_R1		12.0	week
SRR4041214	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A1-P2-DG_S99_L001_R1		12.0	week
SRR4041215	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S145_L001_R1		12.0	week
SRR4041216	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S146_L001_R1		12.0	week
SRR4041217	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S147_L001_R1		12.0	week
SRR4041218	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S148_L001_R1		12.0	week
SRR4041219	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S149_L001_R1		12.0	week
SRR4041220	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S150_L001_R1		12.0	week
SRR4041221	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S151_L001_R1		12.0	week
SRR4041222	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S152_L001_R1		12.0	week
SRR4041223	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S153_L001_R1		12.0	week
SRR4041224	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S154_L001_R1		12.0	week
SRR4041225	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S155_L001_R1		12.0	week
SRR4041226	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S157_L001_R1		12.0	week
SRR4041227	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S158_L001_R1		12.0	week
SRR4041228	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S160_L001_R1		12.0	week
SRR4041229	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S161_L001_R1		12.0	week
SRR4041230	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S162_L001_R1		12.0	week
SRR4041231	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S163_L001_R1		12.0	week
SRR4041232	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S164_L001_R1		12.0	week
SRR4041233	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S165_L001_R1		12.0	week
SRR4041234	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S169_L001_R1		12.0	week
SRR4041235	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S170_L001_R1		12.0	week
SRR4041236	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S171_L001_R1		12.0	week
SRR4041237	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S172_L001_R1		12.0	week
SRR4041238	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S173_L001_R1		12.0	week
SRR4041239	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S174_L001_R1		12.0	week
SRR4041240	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S175_L001_R1		12.0	week
SRR4041241	SRP082327	12.000	vgat-cre, slc32a1tm2(cre)lowl						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region VGAT-A2-P2-DG_S177_L001_R1		12.0	week
